"Tipo normativo"	"Norma"	"Publicação"	"Ementa"	"Data"	"Em vigor"	"Revogada"	"Tornada sem efeito"	"Alterada"	"Outros"	"Anexos"
"Resolução"	"Resolução nº 140 de 09/03/2010"	"DOU Nº 48, S/1, p. 14, 12/03/2010"	"Regulamenta o registro de tarifas referentes aos serviços de transporte aéreo regular."	"40246"	""	""	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/resolucoes/resolucoes-2010/resolucao-no-140-de-09-03-2010@@download/arquivo_norma/RA2010-0140 - Compilada até RA2016-0400.pdf, https://www.anac.gov.br/assuntos/legislacao/legislacao-1/resolucoes/resolucoes-2010/resolucao-no-140-de-09-03-2010@@download/anexo_norma/CEF Resolução nº 140-2010.pdf"
"Resolução"	"Resolução nº 139 de 09/03/2010"	"DOU Nº 48, S/1, p. 14, 12/03/2010 (DOU Nº 100, S/1, p. 13, 27/05/2010)"	"Regulamenta os procedimentos de comercialização dos serviços de transporte aéreo de carga, doméstico e internacional."	"40246"	""	""	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/resolucoes/resolucoes-2010/resolucao-no-139-de-09-03-2010@@download/arquivo_norma/A2010-0139.pdf"
"Resolução"	"Resolução nº 138 de 09/03/2010"	"DOU Nº 48, S/1, p. 13-14, 12/03/2010"	"Dispõe sobre as condições gerais de transporte atinentes à comercialização e às características do bilhete de passagem e dá outras disposições."	"40246"	""	"Pela Resolução nº 400, de 13 de dezembro de 2016."	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/resolucoes/resolucoes-2010/resolucao-no-138-de-09-03-2010@@download/arquivo_norma/A2010-0138.pdf"
"Resolução"	"Resolução nº 137 de 09/03/2010"	"DOU Nº 48, S/1, p. 13, 12/03/2010"	"Altera a competência para compor, administrativamente, conflitos de interesses que envolvam administradores aeroportuários e empresas de serviços aéreos e de serviços auxiliares."	"40246"	""	""	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/resolucoes/resolucoes-2010/resolucao-no-137-de-09-03-2010@@download/arquivo_norma/A2010-0137.pdf"
"Resolução"	"Resolução nº 136 de 09/03/2010"	"DOU Nº 48, S/1, p. 13, 12/03/2010"	"Altera a Resolução Nº 111, de 15 de setembro de 2009, e aprova o Regimento Interno da Junta Recursal da ANAC."	"40246"	""	"Resolução nº 448, de 20 de setembro de 2017."	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/resolucoes/resolucoes-2010/resolucao-no-136-de-09-03-2010@@download/arquivo_norma/A2010-0136.pdf"
"Resolução"	"Resolução nº 135 de 09/03/2010"	"DOU Nº 47, S/1, p. 4-5, 11/03/2010"	"Institui o Programa de Avaliação Dimensional – Selo ANAC."	"40246"	""	""	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/resolucoes/resolucoes-2010/resolucao-no-135-de-09-03-2010@@download/arquivo_norma/A2010-0135 com anexo.pdf, https://www.anac.gov.br/assuntos/legislacao/legislacao-1/resolucoes/resolucoes-2010/resolucao-no-135-de-09-03-2010@@download/anexo_norma/Programa de Avaliacao Dimensional - Selo ANAC (1).pdf"
"Resolução"	"Resolução nº 133 de 12/01/2010"	"DOU Nº 9, S/1, p. 31, 14/01/2010"	"Revoga a IAC Nº 3129."	"40190"	""	""	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/resolucoes/resolucoes-2010/resolucao-no-133-de-12-01-2010@@download/arquivo_norma/A2010-0133.pdf"
"Resolução"	"Resolução nº 132 de 12/01/2010"	"DOU Nº 9, S/1, p. 31, 14/01/2010"	"Altera dispositivo do Regimento Interno da ANAC."	"40190"	""	""	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/resolucoes/resolucoes-2010/resolucao-no-132-de-12-01-2010@@download/arquivo_norma/A2010-0132.pdf"
"Resolução"	"Resolução nº 134 de 19/01/2010"	"DOU Nº 13, S/1, p. 7, 20/01/2010"	"Altera dispositivos do Regimento Interno da ANAC."	"40197"	""	""	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/resolucoes/resolucoes-2010/resolucao-no-134-de-19-01-2010@@download/arquivo_norma/Resolu%C3%A7%C3%A3o n%C2%BA 134, de 19.01.10 - Altera%C3%A7%C3%A3o do Regimento Interno.pdf"
"Resolução"	"Resolução nº 212 de 29/12/2011"	"DOU Nº 251, S/1, p.5, 30/12/2011 "	"Altera o item 35.3 do Anexo à Resolução Nº 115, de 6 de outubro de 2009."	"40906"	""	""	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/resolucoes/resolucoes-2011/resolucao-no-212-de-29-12-2011@@download/arquivo_norma/RA2011-0212.pdf"
"Resolução"	"Resolução nº 210 de 29/11/2011"	"DOU Nº 230, S/1, p.28, 01/12/2011 "	"Aprova a Emenda Nº 01 ao Regulamento Brasileiro da Aviação Civil Nº 21, revoga o Regulamento Brasileiro de Homologação Aeronáutica 38 e dá outras providências."	"40876"	""	""	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/resolucoes/resolucoes-2011/resolucao-no-210-de-29-11-2011@@download/arquivo_norma/RA2011-0210.pdf"
"Resolução"	"Resolução nº 209 de 29/11/2011"	"DOU Nº 230, S/1, p.28, 01/12/2011 "	"Revoga a Instrução de Aviação Civil 3144 (IAC 3144)."	"40876"	""	""	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/resolucoes/resolucoes-2011/resolucao-no-209-de-29-11-2011@@download/arquivo_norma/RA2011-0209.pdf"
"Resolução"	"Resolução nº 208 de 22/11/2011"	"DOU Nº 227, S/1, p.4-5, 28/11/2011"	"Estabelece regras específicas para compartilhar instalações e sistemas de atendimento destinados ao processamento de passageiros e despacho de bagagens nos aeródromos brasileiros. "	"40869"	""	"Art. 7º revogado pela Resolução Nº 302, de 05 de fevereiro de 2014."	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/resolucoes/resolucoes-2011/resolucao-no-208-de-22-11-2011@@download/arquivo_norma/RA2011-0208.pdf"
"Resolução"	"Resolução nº 207 de 22/11/2011"	"DOU Nº 227, S/1, p. 2-4, 28/11/2011"	"Dispõe sobre os procedimentos de inspeção de segurança da aviação civil contra atos de interferência ilícita nos aeroportos e dá outras providências."	"40869"	""	"Resolução nº 515, de 8 de maio de 2019."	""	"Resolução nº 278, de 10 de julho de 2013."	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/resolucoes/resolucoes-2011/resolucao-no-207-de-22-11-2011@@download/arquivo_norma/RA2011-0207.pdf"
"Resolução"	"Resolução nº 206 de 16/11/2011"	"DOU Nº 225, S/1, p. 1, 24/11/2011"	"Delega competência para aprovação de Planos de Zoneamento de Ruído."	"40863"	""	""	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/resolucoes/resolucoes-2011/resolucao-no-206-de-16-11-2011@@download/arquivo_norma/RA2011-0206.pdf"
"Resolução"	"Resolução nº 202 de 28/09/2011"	"DOU Nº 188, S/1, p. 25, 29/09/2011"	"Aprova o Regulamento Brasileiro de Aviação Civil Nº 161."	"40814"	""	""	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/resolucoes/resolucoes-2011/resolucao-no-202-de-28-09-2011@@download/arquivo_norma/RA2011-0202.pdf"
"Resolução"	"Resolução nº 201 de 22/09/2011"	"DOU Nº 184, S/1, p. 4, 23/09/2011"	"Altera dispositivo da Resolução Nº 113, de 22 de setembro de 2009."	"40808"	""	"Resolução Nº 302, de 05 de fevereiro de 2014"	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/resolucoes/resolucoes-2011/resolucao-no-201-de-22-09-2011@@download/arquivo_norma/RA2011-0201.pdf"
"Resolução"	"Resolução nº 200 de 13/09/2011"	"DOU Nº 177, S/1, p.1-2, 14/09/2011 "	"Aprova a Emenda Nº 02 ao Regulamento Brasileiro da Aviação Civil Nº 01."	"40799"	""	""	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/resolucoes/resolucoes-2011/resolucao-no-200-de-13-09-2011@@download/arquivo_norma/RA2011-0200.pdf"
"Resolução"	"Resolução nº 199 de 13/09/2011"	"DOU Nº 178, S/1, p.6-7, 15/09/2011"	"Estabelece os procedimentos para a celebração de Termo de Ajustamento de Conduta no âmbito da ANAC."	"40799"	""	"Resolução nº 472, de 6 de junho de 2018."	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/resolucoes/resolucoes-2011/resolucao-no-199-de-13-09-2011@@download/arquivo_norma/RA2011-0199.pdf"
"Resolução"	"Resolução nº 197 de 30/08/2011"	"DOU Nº 169, S/1, p.2, 01/09/2011"	"Aprova condição especial para o avião ERJ-170, aplicável aos assentos com grandes painéis não metálicos e não tradicionais."	"40785"	""	""	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/resolucoes/resolucoes-2011/resolucao-no-197-de-30-08-2011@@download/arquivo_norma/RA2011-0197.pdf"
"Resolução"	"Resolução nº 196 de 24/08/2011"	"DOU Nº 166, S/1, p.8-9, 29/08/2011 "	"Dispõe sobre a regulamentação do serviço de atendimento ao passageiro prestado pelas empresas de transporte aéreo regular."	"40779"	""	"Pela Resolução nº 400, de 13 de dezembro de 2016."	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/resolucoes/resolucoes-2011/resolucao-no-196-de-24-08-2011@@download/arquivo_norma/RA2011-0196.pdf, https://www.anac.gov.br/assuntos/legislacao/legislacao-1/resolucoes/resolucoes-2011/resolucao-no-196-de-24-08-2011@@download/anexo_norma/PA2016-3761 - CEF Resolução nº 196.pdf"
"Resolução"	"Resolução nº 195 de 24/08/2011"	"DOU Nº 164, S/1, p.47, 25/08/201 "	"Revoga a Instrução de Aviação Civil 3150, aprovada pela Portaria DAC Nº 506/STE, de 23 de maio de 2002."	"40779"	""	""	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/resolucoes/resolucoes-2011/resolucao-no-195-de-24-08-2011@@download/arquivo_norma/RA2011-0195.pdf"
"Resolução"	"Resolução nº 194 de 16/08/2011"	"DOU Nº 158, S/1, p. 2, 17/08/2011"	"Revoga a Instrução de Aviação Civil 3146."	"40771"	""	""	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/resolucoes/resolucoes-2011/resolucao-no-194-de-16-08-2011@@download/arquivo_norma/RA2011-0194.pdf"
"Resolução"	"Resolução nº 192 de 28/06/2011"	"DOU Nº 123, S/1, p.4, 29/06/2011"	"Estabelece os procedimentos para solicitação, autorização e aprovação de projetos, estudos, levantamentos ou investigações que subsidiem a modelagem de concessões para exploração da infraestrutura aeroportuária pela iniciativa privada definidas como prioritárias pelo governo federal."	"40722"	""	""	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/resolucoes/resolucoes-2011/resolucao-no-192-de-28-06-2011@@download/arquivo_norma/RA2011-0192.pdf"
"Resolução"	"Resolução nº 191 de 16/06/2011"	"DOU Nº 117, S/1, p. 24, 20/06/2011"	"Regulamenta o fornecimento de dados estatísticos relativos aos serviços de transporte aéreo público."	"40710"	""	""	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/resolucoes/resolucoes-2011/resolucao-no-191-de-16-06-2011@@download/arquivo_norma/RA2011-0191.pdf, https://www.anac.gov.br/assuntos/legislacao/legislacao-1/resolucoes/resolucoes-2011/resolucao-no-191-de-16-06-2011@@download/anexo_norma/CEF Resolução nº 191, de 2011.pdf"
"Resolução"	"Resolução nº 190 de 31/05/2011"	"DOU Nº 104, S/1, p. 3, 01/06/2011"	"Aprova o Regulamento Brasileiro da Aviação Civil Nº 120."	"40694"	""	""	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/resolucoes/resolucoes-2011/resolucao-no-190-de-31-05-2011@@download/arquivo_norma/RA2011-0190.pdf"
"Resolução"	"Resolução nº 189 de 24/05/2011"	"DOU Nº 101, S/1, p. 78, 27/05/2011"	"Institui a Iniciativa Estratégica de Segurança Operacional para a Aviação Civil, cria o Grupo Brasileiro de Segurança Operacional e o Grupo Brasileiro de Segurança Operacional da Aviação Comercial."	"40687"	""	""	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/resolucoes/resolucoes-2011/resolucao-no-189-de-24-05-2011@@download/arquivo_norma/RA2011-0189.pdf"
"Resolução"	"Resolução nº 188 de 24/05/2011"	"DOU Nº 99, S/1, p. 22, 25/05/2011"	"Aprova o Regulamento Brasileiro da Aviação Civil Nº 105."	"40687"	""	""	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/resolucoes/resolucoes-2011/resolucao-no-188-de-24-05-2011@@download/arquivo_norma/RA2011-0188.pdf"
"Resolução"	"Resolução nº 187 de 24/03/2011"	"DOU Nº 58, S/1, p. 3, 25/03/2011"	"Aprova alteração na seção 61.10 do Regulamento Brasileiro de Homologação Aeronáutica 61."	"40626"	""	""	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/resolucoes/resolucoes-2011/resolucao-no-187-de-24-03-2011@@download/arquivo_norma/RA2011-0187.pdf"
"Resolução"	"Resolução nº 186 de 18/03/2011"	"DOU Nº 54, S/1, p. 10, 21/03/2011"	"Altera requisitos do Regulamento Brasileiro de Homologação Aeronáutica Nº 91 – RBHA 91."	"40620"	""	""	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/resolucoes/resolucoes-2011/resolucao-no-186-de-18-03-2011@@download/arquivo_norma/RA2011-0186.pdf"
"Resolução"	"Resolução nº 181 de 25/01/2011"	"DOU Nº 19, S/1, p. 7, 27/01/2011 "	"Estabelece regras para designação dos aeroportos internacionais brasileiros."	"40568"	""	""	""	""	"<a class="external-link" href="http://www.anac.gov.br/assuntos/legislacao/legislacao-1/portarias/portarias-2011/portaria-no-0251-sia-de-02-10-2011" target="_blank" title="">Ver também Portaria nº 251/SIA, de 10/02/2011</a>"	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/resolucoes/resolucoes-2011/resolucao-no-181-de-25-01-2011@@download/arquivo_norma/RA2011-0181.pdf, https://www.anac.gov.br/assuntos/legislacao/legislacao-1/resolucoes/resolucoes-2011/resolucao-no-181-de-25-01-2011@@download/anexo_norma/PA2011-0251 - Anexo.doc"
"Resolução"	"Resolução nº 180 de 25/01/2011"	"DOU Nº 19, S/1, p. 6-7, 27/01/2011"	"Dispõe sobre o modelo de regulação das tarifas aeroportuárias de embarque, pouso e permanência e dos preços unificado e de permanência."	"40568"	""	"Resolução nº 350, de 19 de dezembro de 2014."	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/resolucoes/resolucoes-2011/resolucao-no-180-de-25-01-2011@@download/arquivo_norma/RA2011-0180.pdf"
"Resolução"	"Resolução nº 211 de 07/12/2011"	"DOU Nº 236, S/1, p.33, 09/12/2011 "	"Aprova o Regulamento Brasileiro de Aviação Civil Nº 67."	"40884"	""	""	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/resolucoes/resolucoes-2011/resolucao-no-211-de-07-12-2011@@download/arquivo_norma/RA2011-0211.pdf"
"Resolução"	"Resolução nº 205 de 08/11/2011"	"DOU Nº 215, S/1, p. 3, 09/11/2011"	"Altera o Regulamento Brasileiro de Homologação Aeronáutica 65."	"40855"	""	""	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/resolucoes/resolucoes-2011/resolucao-no-205-de-08-11-2011@@download/arquivo_norma/RA2011-0205.pdf"
"Resolução"	"Resolução nº 204 de 08/11/2011"	"DOU Nº 215, S/1, p. 3, 09/11/2011"	"Revoga as Instruções de Aviação Civil 061-1003, 121-1005 e 135-1001."	"40855"	""	""	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/resolucoes/resolucoes-2011/resolucao-no-204-de-08-11-2011@@download/arquivo_norma/RA2011-0204.pdf"
"Resolução"	"Resolução nº 203 de 01/11/2011"	"DOU Nº 213, S/1, p. 2, 07/11/2011"	"Aprova o Regulamento Brasileiro de Aviação Civil Nº 183."	"40848"	""	""	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/resolucoes/resolucoes-2011/resolucao-no-203-de-01-11-2011@@download/arquivo_norma/RA2011-0203.pdf"
"Resolução"	"Resolução nº 198 de 06/09/2011"	"DOU Nº 173, S/1, p.14, 08/09/2011"	"Aprova condição especial para o avião EMB-505, aplicável ao assento orientado transversalmente, para um único ocupante."	"40792"	""	""	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/resolucoes/resolucoes-2011/resolucao-no-198-de-06-09-2011@@download/arquivo_norma/RA2011-0198.pdf"
"Resolução"	"Resolução nº 193 de 12/07/2011"	"DOU Nº 134, S/1, p. 2, 14/07/2011"	"Revoga a Instrução de Aviação Civil 3133, aprovada pela Portaria Nº 235/DGAC, de 10 de junho de 1994."	"40736"	""	""	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/resolucoes/resolucoes-2011/resolucao-no-193-de-12-07-2011@@download/arquivo_norma/RA2011-0193.pdf"
"Resolução"	"Resolução nº 185 de 01/03/2011"	"DOU Nº 43, S/1, p. 6, 02/03/2011"	"Aprova o Regulamento Brasileiro da Aviação Civil Nº 39."	"40603"	""	""	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/resolucoes/resolucoes-2011/resolucao-no-185-de-01-03-2011@@download/arquivo_norma/RA2011-0185.pdf"
"Resolução"	"Resolução nº 184 de 01/03/2011"	"DOU Nº 43, S/1, p. 6, 02/03/2011"	"Aprova a Emenda Nº 01 ao Regulamento Brasileiro de Aviação Civil Nº 01."	"40603"	""	""	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/resolucoes/resolucoes-2011/resolucao-no-184-de-01-03-2011@@download/arquivo_norma/RA2011-0184.pdf"
"Resolução"	"Resolução nº 183 de 01/02/2011"	"DOU Nº 23, S/1, p. 5, 02/02/2011"	"Aprova a Emenda Nº 129 ao Regulamento Brasileiro da Aviação Civil Nº 25."	"40575"	""	""	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/resolucoes/resolucoes-2011/resolucao-no-183-de-01-02-2011@@download/arquivo_norma/RA2011-0183.pdf"
"Resolução"	"Resolução nº 182 de 01/02/2011"	"DOU Nº 23, S/1, p. 5, 02/02/2011"	"Revoga a IAC 119-1001B."	"40575"	""	""	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/resolucoes/resolucoes-2011/resolucao-no-182-de-01-02-2011@@download/arquivo_norma/RA2011-0182.pdf"
"Resolução"	"Resolução nº 179 de 04/01/2011"	"DOU Nº 3, S/1, p.18, 05/01/2011 "	"Revoga a Instrução de Aviação Civil 3140 (IAC 3140)."	"40547"	""	""	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/resolucoes/resolucoes-2011/resolucao-no-179-de-04-01-2011@@download/arquivo_norma/RA2011-0179.pdf"
"Resolução"	"Resolução n° 11, 15/12/2011"	"DOU N° 240-A, S/1, p.76, 15/12/2011"	"Aprova a concessão como modalidade operacional para a exploração dos Aeroportos Internacionais Governador André Franco Montoro e Viracopos, no Estado de São Paulo, e Presidente Juscelino Kubitschek, no Distrito Federal."	"40892"	""	""	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/resolucoes/resolucoes-2011/resolucao-ndeg-11-15-12-2011@@download/arquivo_norma/RC2011-0011.pdf"
"Resolução"	"Resolução nº 258 de 27/11/2012"	"DOU Nº 229, S/1, p.2, 28/11/2012"	"Revoga a Instrução de Aviação Civil 3510."	"41240"	""	""	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/resolucoes/resolucoes-2012/resolucao-no-258-de-27-11-2012@@download/arquivo_norma/RA2012-0258.pdf"
"Resolução"	"Resolução nº 257 de 27/11/2012"	"DOU Nº 229, S/1, p.2, 28/11/2012"	"Revoga a Instrução de Aviação Civil 3403."	"41240"	""	""	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/resolucoes/resolucoes-2012/resolucao-no-257-de-27-11-2012@@download/arquivo_norma/RA2012-0257.pdf"
"Resolução"	"Resolução nº 256 de 27/11/2012"	"DOU Nº 229, S/1, p.1, 28/11/2012"	"Revoga a Instrução de Aviação Civil 3401."	"41240"	""	""	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/resolucoes/resolucoes-2012/resolucao-no-256-de-27-11-2012@@download/arquivo_norma/RA2012-0256.pdf"
"Resolução"	"Resolução nº 255 de 13/11/2012"	"DOU Nº 222, S/1, p.2-3, 19/11/2012 (Retificação noDiário Oficial da União de 13 de agosto de 2015, Seção 1, página 3)"	"Estabelece regras sobre a disponibilização de Informações Antecipadas sobre Passageiros (API) e do Registro de Identificação de Passageiros (PNR)."	"41226"	""	""	""	"Resolução Nº 328, de 25 de junho de 2014"	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/resolucoes/resolucoes-2012/resolucao-no-255-de-13-11-2012@@download/arquivo_norma/RA2012-0255 - Compilado até RA2010-0595.pdf, https://www.anac.gov.br/assuntos/legislacao/legislacao-1/resolucoes/resolucoes-2012/resolucao-no-255-de-13-11-2012@@download/anexo_norma/CEF Res. 255-2012.pdf"
"Resolução"	"Resolução nº 253 de 30/10/2012"	"DOU Nº 212, S/1, p.14, 01/11/2012"	"Altera a Resolução Nº 25, de 25 de abril de 2008."	"41212"	""	""	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/resolucoes/resolucoes-2012/resolucao-no-253-de-30-10-2012@@download/arquivo_norma/RA2012-0253.pdf"
"Resolução"	"Resolução nº 252 de 30/10/2012"	"DOU Nº 212, S/1, p.14, 01/11/2012"	"Revoga a Portaria Nº 850/DGAC, de 13 de dezembro de 1999."	"41212"	""	""	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/resolucoes/resolucoes-2012/resolucao-no-252-de-30-10-2012@@download/arquivo_norma/RA2012-0252.pdf"
"Resolução"	"Resolução nº 251 de 18/10/2012"	"DOU Nº 203, S/1, p.6, 19/10/2012"	"Revoga a Portaria Nº 354/DGAC, de 12 de julho de 1995."	"41200"	""	""	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/resolucoes/resolucoes-2012/resolucao-no-251-de-18-10-2012@@download/arquivo_norma/RA2012-0251.pdf"
"Resolução"	"Resolução nº 248 de 25/09/2012"	"DOU Nº 189, S/1, p. 14, 28/09/2012"	"Aprova condição especial para o avião EMB-145, aplicável ao uso de grandes painéis não tradicionais e não metálicos integrados à estrutura dos assentos de passageiros."	"41177"	""	""	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/resolucoes/resolucoes-2012/resolucao-no-248-de-25-09-2012@@download/arquivo_norma/RA2012-0248.pdf"
"Resolução"	"Resolução nº 247 de 25/09/2012"	"DOU Nº 187, S/1, p. 1, 26/09/2012"	"Altera dispositivo da Resolução Nº 113, de 22 de setembro de 2009. "	"41177"	""	"Resolução Nº 302, de 05 de fevereiro de 2014"	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/resolucoes/resolucoes-2012/resolucao-no-247-de-25-09-2012@@download/arquivo_norma/RA2012-0247.pdf"
"Resolução"	"Resolução nº 246 de 18/09/2012"	"DOU Nº 183, S/1, p. 3, 20/09/2012"	"Revoga a Instrução de Aviação Civil 2225."	"41170"	""	""	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/resolucoes/resolucoes-2012/resolucao-no-246-de-18-09-2012@@download/arquivo_norma/RA2012-0246.pdf"
"Resolução"	"Resolução nº 244 de 14/08/2012"	"DOU Nº 160, S/1, p. 2, 17/08/2012 "	"Revoga as Instruções de Aviação Civil 3127, 2215, 3142, 3139, 3147, 3152 e 145-1001."	"41135"	""	""	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/resolucoes/resolucoes-2012/resolucao-no-244-de-14-08-2012@@download/arquivo_norma/RA2012-0244.pdf"
"Resolução"	"Resolução nº 242 de 24/07/2012"	"DOU Nº 143, S/1, p.17, 25/07/2012"	"Revoga a Instrução de Aviação Civil 4104."	"41114"	""	""	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/resolucoes/resolucoes-2012/resolucao-no-242-de-24-07-2012@@download/arquivo_norma/RA2012-0242.pdf"
"Resolução"	"Resolução nº 240 de 26/06/2012"	"DOU Nº 127, S/1, p. 2, 03/07/2012"	"Aprova o RBAC Nº 153 e a Emenda Nº 01 ao RBAC Nº 139 e altera a Resolução Nº 106, de 30 de junho de 2009."	"41086"	""	""	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/resolucoes/resolucoes-2012/resolucao-no-240-de-26-06-2012@@download/arquivo_norma/RA2012-0240.pdf"
"Resolução"	"Resolução nº 259 de 07/12/2012"	"DOU Nº 237, S/1, p.4, 10/12/2012"	"Revoga a Instrução de Aviação Civil 3135."	"41250"	""	""	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/resolucoes/resolucoes-2012/resolucao-no-259-de-07-12-2012@@download/arquivo_norma/RA2012-0259.pdf"
"Resolução"	"Resolução nº 254 de 06/11/2012"	"DOU Nº 216, S/1, p.2, 08/11/2012"	"Aprova o Regulamento Brasileiro da Aviação Civil Nº 108."	"41219"	""	""	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/resolucoes/resolucoes-2012/resolucao-no-254-de-06-11-2012@@download/arquivo_norma/RA2012-0254.pdf"
"Resolução"	"Resolução nº 250 de 09/10/2012"	"DOU Nº 197, S/1, p.3, 10/10/2012"	"Revoga a Portaria Nº 1.433/DGAC, de 26 de setembro de 2000."	"41191"	""	""	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/resolucoes/resolucoes-2012/resolucao-no-250-de-09-10-2012@@download/arquivo_norma/RA2012-0250.pdf"
"Resolução"	"Resolução nº 249 de 08/10/2012"	"DOU Nº 195, S/1, p. 3, 08/10/2012"	"Revoga a Instrução de Aviação Civil 2312."	"41190"	""	""	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/resolucoes/resolucoes-2012/resolucao-no-249-de-08-10-2012@@download/arquivo_norma/RA2012-0249.pdf"
"Resolução"	"Resolução nº 245 de 04/09/2012"	"DOU Nº 175, S/1, p. 2-6, 10/09/2012  (Retificação noDOU de 21/09/2012, S/1, p. 14)"	"Altera dispositivos do Regimento Interno da ANAC."	"41156"	""	""	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/resolucoes/resolucoes-2012/resolucao-no-245-de-04-09-2012@@download/arquivo_norma/RA2012-0245.pdf"
"Resolução"	"Resolução nº 243 de 07/08/2012"	"DOU Nº 153, S/1, p.58, 08/08/2012"	"Aprova o Regulamento Brasileiro de Aviação Civil Nº 129."	"41128"	""	""	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/resolucoes/resolucoes-2012/resolucao-no-243-de-07-08-2012@@download/arquivo_norma/RA2012-0243.pdf"
"Resolução"	"Resolução nº 241 de 10/07/2012"	"DOU Nº 134, S/1, p.24, 12/07/2012 "	"Revoga a Instrução de Aviação Civil 2507 e altera a Resolução Nº 25, de 25 de agosto de 2008."	"41100"	""	""	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/resolucoes/resolucoes-2012/resolucao-no-241-de-10-07-2012@@download/arquivo_norma/RA2012-0241.pdf"
