Data,BPS,URL-BPS,Anexos,URL-Anexos
30/08/2019,"BPS V.14, Nº 35, 30/08/2019",https://www.anac.gov.br/assuntos/legislacao/legislacao-1/boletim-de-pessoal/2019/35/bps-no-35-de-30-de-agosto-de-2019.pdf,Anexo IV - Memoria de Cálculo - Reajuste Tarifário - SBFL,https://www.anac.gov.br/assuntos/legislacao/legislacao-1/boletim-de-pessoal/2019/35/anexo-iv-memoria-de-calculo-reajuste-tarifario-sbfl
30/08/2019,"BPS V.14, Nº 35, 30/08/2019",https://www.anac.gov.br/assuntos/legislacao/legislacao-1/boletim-de-pessoal/2019/35/bps-no-35-de-30-de-agosto-de-2019.pdf,Anexo V - MPR-SAF-072-R02,https://www.anac.gov.br/assuntos/legislacao/legislacao-1/boletim-de-pessoal/2019/35/anexo-v-mpr-saf-072-r02
30/08/2019,"BPS V.14, Nº 35, 30/08/2019",https://www.anac.gov.br/assuntos/legislacao/legislacao-1/boletim-de-pessoal/2019/35/bps-no-35-de-30-de-agosto-de-2019.pdf,Anexo VI - Metodologia de Gerenciamento de Portfolio de Projetos de TI - versão 2.0,https://www.anac.gov.br/assuntos/legislacao/legislacao-1/boletim-de-pessoal/2019/35/anexo-vi-metodologia-de-gerenciamento-de-portfolio-de-projetos-de-ti-versao-2.0
30/08/2019,"BPS V.14, Nº 35, 30/08/2019",https://www.anac.gov.br/assuntos/legislacao/legislacao-1/boletim-de-pessoal/2019/35/bps-no-35-de-30-de-agosto-de-2019.pdf,"Anexo VII - Anexo à Portaria 2676/SGP, de 29 de agosto de 2019",https://www.anac.gov.br/assuntos/legislacao/legislacao-1/boletim-de-pessoal/2019/35/anexo-vii-anexo-a-portaria-2676-sgp-de-29-de-agosto-de-2019
27/08/2019,"BPS V.14, Nº 34 S1, 27/08/2019",https://www.anac.gov.br/assuntos/legislacao/legislacao-1/boletim-de-pessoal/2019/34s1/bps-no-34-s1-de-27-de-agosto-de-2019.pdf,Anexo I - Agenda Regulatória da ANAC para o Biênio 2019-2020,https://www.anac.gov.br/assuntos/legislacao/legislacao-1/boletim-de-pessoal/2019/34s1/anexo-i-agenda-regulatoria-da-anac-para-o-bienio-2019-2020
27/08/2019,"BPS V.14, Nº 34 S1, 27/08/2019",https://www.anac.gov.br/assuntos/legislacao/legislacao-1/boletim-de-pessoal/2019/34s1/bps-no-34-s1-de-27-de-agosto-de-2019.pdf,Anexo II - Cronograma da Agenda Regulatória da ANAC Biênio 2019-2020,https://www.anac.gov.br/assuntos/legislacao/legislacao-1/boletim-de-pessoal/2019/34s1/anexo-ii-cronograma-da-agenda-regulatoria-da-anac-bienio-2019-2020
23/08/2019,"BPS V.14, Nº 34, 23/08/2019",https://www.anac.gov.br/assuntos/legislacao/legislacao-1/boletim-de-pessoal/2019/34/bps-no-34-de-24-de-agosto-de-2019.pdf,Anexo I - DAVSEC nº 01-2015 Revisão K,https://www.anac.gov.br/assuntos/legislacao/legislacao-1/boletim-de-pessoal/2019/34/anexo-i-davsec-no-01-2015-revisao-k
23/08/2019,"BPS V.14, Nº 34, 23/08/2019",https://www.anac.gov.br/assuntos/legislacao/legislacao-1/boletim-de-pessoal/2019/34/bps-no-34-de-24-de-agosto-de-2019.pdf,Anexo II - MPR-SIA-007-R04,https://www.anac.gov.br/assuntos/legislacao/legislacao-1/boletim-de-pessoal/2019/34/anexo-ii-mpr-sia-007-r04
16/08/2019,"BPS V.14, Nº 33, 16/08/2019",https://www.anac.gov.br/assuntos/legislacao/legislacao-1/boletim-de-pessoal/2019/33/bps-no-33-de-16-de-agosto-de-2019.pdf,"Anexo I - Instrução Normativa nº 142, de 15 de agosto de 2019",https://www.anac.gov.br/assuntos/legislacao/legislacao-1/boletim-de-pessoal/2019/33/anexo-i-instrucao-normativa-no-142-de-15-de-agosto-de-2019
16/08/2019,"BPS V.14, Nº 33, 16/08/2019",https://www.anac.gov.br/assuntos/legislacao/legislacao-1/boletim-de-pessoal/2019/33/bps-no-33-de-16-de-agosto-de-2019.pdf,"Anexo II - Anexo à Portaria nº 2499, de 16 de agosto de 2019",https://www.anac.gov.br/assuntos/legislacao/legislacao-1/boletim-de-pessoal/2019/33/anexo-ii-anexo-a-portaria-no-2499-de-16-de-agosto-de-2019
16/08/2019,"BPS V.14, Nº 33, 16/08/2019",https://www.anac.gov.br/assuntos/legislacao/legislacao-1/boletim-de-pessoal/2019/33/bps-no-33-de-16-de-agosto-de-2019.pdf,Anexo III - Plano de Gerenciamento de Crise ANAC 2019,https://www.anac.gov.br/assuntos/legislacao/legislacao-1/boletim-de-pessoal/2019/33/anexo-iii-plano-de-gerenciamento-de-crise-anac-2019
16/08/2019,"BPS V.14, Nº 33, 16/08/2019",https://www.anac.gov.br/assuntos/legislacao/legislacao-1/boletim-de-pessoal/2019/33/bps-no-33-de-16-de-agosto-de-2019.pdf,Anexo IV - MPR-SAR-142-R01,https://www.anac.gov.br/assuntos/legislacao/legislacao-1/boletim-de-pessoal/2019/33/anexo-iv-mpr-sar-142-r01
16/08/2019,"BPS V.14, Nº 33, 16/08/2019",https://www.anac.gov.br/assuntos/legislacao/legislacao-1/boletim-de-pessoal/2019/33/bps-no-33-de-16-de-agosto-de-2019.pdf,Anexo V - MPR-SAR-242-R01,https://www.anac.gov.br/assuntos/legislacao/legislacao-1/boletim-de-pessoal/2019/33/anexo-v-mpr-sar-242-r01
16/08/2019,"BPS V.14, Nº 33, 16/08/2019",https://www.anac.gov.br/assuntos/legislacao/legislacao-1/boletim-de-pessoal/2019/33/bps-no-33-de-16-de-agosto-de-2019.pdf,Anexo VI - MPR-SAR-143-R02,https://www.anac.gov.br/assuntos/legislacao/legislacao-1/boletim-de-pessoal/2019/33/anexo-vi-mpr-sar-143-r02
09/08/2019,"BPS V.14, Nº 32, 09/08/2019",https://www.anac.gov.br/assuntos/legislacao/legislacao-1/boletim-de-pessoal/2019/32/bps-no-32-de-9-de-agosto-de-2019.pdf,Anexo I - MPR-ANAC-009-R00,https://www.anac.gov.br/assuntos/legislacao/legislacao-1/boletim-de-pessoal/2019/32/anexo-i-mpr-anac-009-r00
09/08/2019,"BPS V.14, Nº 32, 09/08/2019",https://www.anac.gov.br/assuntos/legislacao/legislacao-1/boletim-de-pessoal/2019/32/bps-no-32-de-9-de-agosto-de-2019.pdf,Anexo II - MPR-SAS-230-R01,https://www.anac.gov.br/assuntos/legislacao/legislacao-1/boletim-de-pessoal/2019/32/anexo-ii-mpr-sas-230-r01
09/08/2019,"BPS V.14, Nº 32, 09/08/2019",https://www.anac.gov.br/assuntos/legislacao/legislacao-1/boletim-de-pessoal/2019/32/bps-no-32-de-9-de-agosto-de-2019.pdf,Anexo III - MPR-SAS-250-R01,https://www.anac.gov.br/assuntos/legislacao/legislacao-1/boletim-de-pessoal/2019/32/anexo-iii-mpr-sas-250-r01
09/08/2019,"BPS V.14, Nº 32, 09/08/2019",https://www.anac.gov.br/assuntos/legislacao/legislacao-1/boletim-de-pessoal/2019/32/bps-no-32-de-9-de-agosto-de-2019.pdf,Anexo IV - MPR-SAS-260-R01,https://www.anac.gov.br/assuntos/legislacao/legislacao-1/boletim-de-pessoal/2019/32/anexo-iv-mpr-sas-260-r01
09/08/2019,"BPS V.14, Nº 32, 09/08/2019",https://www.anac.gov.br/assuntos/legislacao/legislacao-1/boletim-de-pessoal/2019/32/bps-no-32-de-9-de-agosto-de-2019.pdf,"Anexo V - Anexo à Portaria nº 2346/SIA, de 2 de agosto de 2019",https://www.anac.gov.br/assuntos/legislacao/legislacao-1/boletim-de-pessoal/2019/32/anexo-v-anexo-a-portaria-no-2346-sia-de-2-de-agosto-de-2019
09/08/2019,"BPS V.14, Nº 32, 09/08/2019",https://www.anac.gov.br/assuntos/legislacao/legislacao-1/boletim-de-pessoal/2019/32/bps-no-32-de-9-de-agosto-de-2019.pdf,Anexo VI - MPR-SGP-117-R02,https://www.anac.gov.br/assuntos/legislacao/legislacao-1/boletim-de-pessoal/2019/32/anexo-vi-mpr-sgp-117-r02
09/08/2019,"BPS V.14, Nº 32, 09/08/2019",https://www.anac.gov.br/assuntos/legislacao/legislacao-1/boletim-de-pessoal/2019/32/bps-no-32-de-9-de-agosto-de-2019.pdf,Anexo VII - MPR-SGP-001-R01,https://www.anac.gov.br/assuntos/legislacao/legislacao-1/boletim-de-pessoal/2019/32/anexo-vii-mpr-sgp-001-r01
09/08/2019,"BPS V.14, Nº 32, 09/08/2019",https://www.anac.gov.br/assuntos/legislacao/legislacao-1/boletim-de-pessoal/2019/32/bps-no-32-de-9-de-agosto-de-2019.pdf,Anexo VIII - MPR-SGP-010-R02,https://www.anac.gov.br/assuntos/legislacao/legislacao-1/boletim-de-pessoal/2019/32/anexo-viii-mpr-sgp-010-r02
08/08/2019,"BPS V.14, Nº 31 S2, 08/08/2019",https://www.anac.gov.br/assuntos/legislacao/legislacao-1/boletim-de-pessoal/2019/31s2/bps-no-31-s2-de-8-de-agosto-de-2019.pdf,Anexo I - RBAC nº 01 Emenda 04,https://www.anac.gov.br/assuntos/legislacao/legislacao-1/boletim-de-pessoal/2019/31s2/anexo-i-rbac-no-01-emenda-04
08/08/2019,"BPS V.14, Nº 31 S2, 08/08/2019",https://www.anac.gov.br/assuntos/legislacao/legislacao-1/boletim-de-pessoal/2019/31s2/bps-no-31-s2-de-8-de-agosto-de-2019.pdf,Anexo II - RBAC nº 119 Emenda 06,https://www.anac.gov.br/assuntos/legislacao/legislacao-1/boletim-de-pessoal/2019/31s2/anexo-ii-rbac-no-119-emenda-06
08/08/2019,"BPS V.14, Nº 31 S2, 08/08/2019",https://www.anac.gov.br/assuntos/legislacao/legislacao-1/boletim-de-pessoal/2019/31s2/bps-no-31-s2-de-8-de-agosto-de-2019.pdf,Anexo III - RBAC nº 121 Emenda 07,https://www.anac.gov.br/assuntos/legislacao/legislacao-1/boletim-de-pessoal/2019/31s2/anexo-iii-rbac-no-121-emenda-07
08/08/2019,"BPS V.14, Nº 31 S2, 08/08/2019",https://www.anac.gov.br/assuntos/legislacao/legislacao-1/boletim-de-pessoal/2019/31s2/bps-no-31-s2-de-8-de-agosto-de-2019.pdf,Anexo IV - RBAC nº 135 Emenda 06,https://www.anac.gov.br/assuntos/legislacao/legislacao-1/boletim-de-pessoal/2019/31s2/anexo-iv-rbac-no-135-emenda-06
07/08/2019,"BPS V.14, Nº 31 S1, 07/08/2019",https://www.anac.gov.br/assuntos/legislacao/legislacao-1/boletim-de-pessoal/2019/31s1/bps-no-31-s1-de-7-de-agosto-de-2019.pdf,Anexo I - RBAC nº 23 Emenda 64,https://www.anac.gov.br/assuntos/legislacao/legislacao-1/boletim-de-pessoal/2019/31s1/anexo-i-rbac-no-23-emenda-64
07/08/2019,"BPS V.14, Nº 31 S1, 07/08/2019",https://www.anac.gov.br/assuntos/legislacao/legislacao-1/boletim-de-pessoal/2019/31s1/bps-no-31-s1-de-7-de-agosto-de-2019.pdf,Anexo II - RBAC nº 21 Emenda 05,https://www.anac.gov.br/assuntos/legislacao/legislacao-1/boletim-de-pessoal/2019/31s1/anexo-ii-rbac-no-21-emenda-05
07/08/2019,"BPS V.14, Nº 31 S1, 07/08/2019",https://www.anac.gov.br/assuntos/legislacao/legislacao-1/boletim-de-pessoal/2019/31s1/bps-no-31-s1-de-7-de-agosto-de-2019.pdf,Anexo III - RBAC nº 35 Emenda 10,https://www.anac.gov.br/assuntos/legislacao/legislacao-1/boletim-de-pessoal/2019/31s1/anexo-iii-rbac-no-35-emenda-10
07/08/2019,"BPS V.14, Nº 31 S1, 07/08/2019",https://www.anac.gov.br/assuntos/legislacao/legislacao-1/boletim-de-pessoal/2019/31s1/bps-no-31-s1-de-7-de-agosto-de-2019.pdf,Anexo IV - RBAC nº 43 Emenda 04,https://www.anac.gov.br/assuntos/legislacao/legislacao-1/boletim-de-pessoal/2019/31s1/anexo-iv-rbac-no-43-emenda-04
07/08/2019,"BPS V.14, Nº 31 S1, 07/08/2019",https://www.anac.gov.br/assuntos/legislacao/legislacao-1/boletim-de-pessoal/2019/31s1/bps-no-31-s1-de-7-de-agosto-de-2019.pdf,Anexo V - RBAC nº 121 Emenda 06,https://www.anac.gov.br/assuntos/legislacao/legislacao-1/boletim-de-pessoal/2019/31s1/anexo-v-rbac-no-121-emenda-06
07/08/2019,"BPS V.14, Nº 31 S1, 07/08/2019",https://www.anac.gov.br/assuntos/legislacao/legislacao-1/boletim-de-pessoal/2019/31s1/bps-no-31-s1-de-7-de-agosto-de-2019.pdf,Anexo VI - RBAC nº 135 Emenda 05,https://www.anac.gov.br/assuntos/legislacao/legislacao-1/boletim-de-pessoal/2019/31s1/anexo-vi-rbac-no-135-emenda-05
07/08/2019,"BPS V.14, Nº 31 S1, 07/08/2019",https://www.anac.gov.br/assuntos/legislacao/legislacao-1/boletim-de-pessoal/2019/31s1/bps-no-31-s1-de-7-de-agosto-de-2019.pdf,"Anexo VII - Instrução Normativa nº 141, de 2 de agosto de 2019",https://www.anac.gov.br/assuntos/legislacao/legislacao-1/boletim-de-pessoal/2019/31s1/anexo-vii-instrucao-normativa-no-141-de-2-de-agosto-de-2019
07/08/2019,"BPS V.14, Nº 31 S1, 07/08/2019",https://www.anac.gov.br/assuntos/legislacao/legislacao-1/boletim-de-pessoal/2019/31s1/bps-no-31-s1-de-7-de-agosto-de-2019.pdf,"Anexo VIII - Anexo à Portaria nº 2352, de 2 agosto de 2019",https://www.anac.gov.br/assuntos/legislacao/legislacao-1/boletim-de-pessoal/2019/31s1/anexo-viii-anexo-a-portaria-no-2355-de-2-agosto-de-2019
07/08/2019,"BPS V.14, Nº 31 S1, 07/08/2019",https://www.anac.gov.br/assuntos/legislacao/legislacao-1/boletim-de-pessoal/2019/31s1/bps-no-31-s1-de-7-de-agosto-de-2019.pdf,"Anexo IX - Anexo à Portaria nº 2355, de 2 agosto de 2019",https://www.anac.gov.br/assuntos/legislacao/legislacao-1/boletim-de-pessoal/2019/31s1/anexo-ix-anexo-a-portaria-no-2352-de-2-agosto-de-2019
02/08/2019,"BPS V.14, Nº 31, 02/08/2019",https://www.anac.gov.br/assuntos/legislacao/legislacao-1/boletim-de-pessoal/2019/31/bps-no-31-de-2-de-agosto-de-2019.pdf,Anexo I - MPR-ASSOP-003-R00,https://www.anac.gov.br/assuntos/legislacao/legislacao-1/boletim-de-pessoal/2019/31/anexo-i-mpr-assop-003-r00
02/08/2019,"BPS V.14, Nº 31, 02/08/2019",https://www.anac.gov.br/assuntos/legislacao/legislacao-1/boletim-de-pessoal/2019/31/bps-no-31-de-2-de-agosto-de-2019.pdf,Anexo II - MPR-SAS-210-R01,https://www.anac.gov.br/assuntos/legislacao/legislacao-1/boletim-de-pessoal/2019/31/anexo-ii-mpr-sas-210-r01
02/08/2019,"BPS V.14, Nº 31, 02/08/2019",https://www.anac.gov.br/assuntos/legislacao/legislacao-1/boletim-de-pessoal/2019/31/bps-no-31-de-2-de-agosto-de-2019.pdf,Anexo III - MPR-SAS-220-R01,https://www.anac.gov.br/assuntos/legislacao/legislacao-1/boletim-de-pessoal/2019/31/anexo-iii-mpr-sas-220-r01
02/08/2019,"BPS V.14, Nº 31, 02/08/2019",https://www.anac.gov.br/assuntos/legislacao/legislacao-1/boletim-de-pessoal/2019/31/bps-no-31-de-2-de-agosto-de-2019.pdf,Anexo IV - MPR-SAS-270-R01,https://www.anac.gov.br/assuntos/legislacao/legislacao-1/boletim-de-pessoal/2019/31/anexo-iv-mpr-sas-270-r01
02/08/2019,"BPS V.14, Nº 31, 02/08/2019",https://www.anac.gov.br/assuntos/legislacao/legislacao-1/boletim-de-pessoal/2019/31/bps-no-31-de-2-de-agosto-de-2019.pdf,Anexo V - MPR-SAS-240-R01,https://www.anac.gov.br/assuntos/legislacao/legislacao-1/boletim-de-pessoal/2019/31/anexo-v-mpr-sas-240-r01
02/08/2019,"BPS V.14, Nº 31, 02/08/2019",https://www.anac.gov.br/assuntos/legislacao/legislacao-1/boletim-de-pessoal/2019/31/bps-no-31-de-2-de-agosto-de-2019.pdf,Anexo VI - IS nº 39-001 Revisão C,https://www.anac.gov.br/assuntos/legislacao/legislacao-1/boletim-de-pessoal/2019/31/anexo-vi-is-no-39-001-revisao-c
02/08/2019,"BPS V.14, Nº 31, 02/08/2019",https://www.anac.gov.br/assuntos/legislacao/legislacao-1/boletim-de-pessoal/2019/31/bps-no-31-de-2-de-agosto-de-2019.pdf,"Anexo VII - Edital nº 46/SGP, de 31 de julho de 2019",https://www.anac.gov.br/assuntos/legislacao/legislacao-1/boletim-de-pessoal/2019/31/anexo-vii-edital-46-sgp-de-31-de-julho-de-2019
02/08/2019,"BPS V.14, Nº 31, 02/08/2019",https://www.anac.gov.br/assuntos/legislacao/legislacao-1/boletim-de-pessoal/2019/31/bps-no-31-de-2-de-agosto-de-2019.pdf,Anexo VIII - Progressão e Promoção de Servidores,https://www.anac.gov.br/assuntos/legislacao/legislacao-1/boletim-de-pessoal/2019/31/anexo-viii-progressao-e-promocao-de-servidores
26/07/2019,"BPS V.14, Nº 30, 26/07/2019",https://www.anac.gov.br/assuntos/legislacao/legislacao-1/boletim-de-pessoal/2019/30/bps-no-30-de-26-de-julho-de-2019.pdf,"Anexo I - Instrução Normativa nº 140, de 23 de julho de 2019",https://www.anac.gov.br/assuntos/legislacao/legislacao-1/boletim-de-pessoal/2019/30/anexo-i-instrucao-normativa-no-140-de-23-de-julho-de-2019
26/07/2019,"BPS V.14, Nº 30, 26/07/2019",https://www.anac.gov.br/assuntos/legislacao/legislacao-1/boletim-de-pessoal/2019/30/bps-no-30-de-26-de-julho-de-2019.pdf,Anexo II - MPR-SRA-029-R01,https://www.anac.gov.br/assuntos/legislacao/legislacao-1/boletim-de-pessoal/2019/30/anexo-ii-mpr-sra-029-r01
24/07/2019,"BPS V.14, Nº 29 S1, 24/07/2019",https://www.anac.gov.br/assuntos/legislacao/legislacao-1/boletim-de-pessoal/2019/29s1/bps-no-29-s1-de-24-de-julho-de-2019.pdf,Anexo I - Memória de Cálculo - Reajuste Tarifário - BSB,https://www.anac.gov.br/assuntos/legislacao/legislacao-1/boletim-de-pessoal/2019/29s1/anexo-i-memoria-de-calculo-reajuste-tarifario-bsb
19/07/2019,"BPS V.14, Nº 29, 19/07/2019",https://www.anac.gov.br/assuntos/legislacao/legislacao-1/boletim-de-pessoal/2019/29/bps-no-29-de-19-de-julho-de-2019.pdf,Anexo I - MPR-OUV-003-R01,https://www.anac.gov.br/assuntos/legislacao/legislacao-1/boletim-de-pessoal/2019/29/anexo-i-mpr-ouv-003-r01
19/07/2019,"BPS V.14, Nº 29, 19/07/2019",https://www.anac.gov.br/assuntos/legislacao/legislacao-1/boletim-de-pessoal/2019/29/bps-no-29-de-19-de-julho-de-2019.pdf,Anexo II - MPR-OUV-004-R00,https://www.anac.gov.br/assuntos/legislacao/legislacao-1/boletim-de-pessoal/2019/29/anexo-ii-mpr-ouv-004-r00
19/07/2019,"BPS V.14, Nº 29, 19/07/2019",https://www.anac.gov.br/assuntos/legislacao/legislacao-1/boletim-de-pessoal/2019/29/bps-no-29-de-19-de-julho-de-2019.pdf,"Anexo III - CEF Resolução nº 219, de 2012",https://www.anac.gov.br/assuntos/legislacao/legislacao-1/boletim-de-pessoal/2019/29/anexo-iii-cef-resolucao-no-219-de-2012
19/07/2019,"BPS V.14, Nº 29, 19/07/2019",https://www.anac.gov.br/assuntos/legislacao/legislacao-1/boletim-de-pessoal/2019/29/bps-no-29-de-19-de-julho-de-2019.pdf,Anexo IV - MPR-SPI-202-R01,https://www.anac.gov.br/assuntos/legislacao/legislacao-1/boletim-de-pessoal/2019/29/anexo-iv-mpr-spi-202-r01
12/07/2019,"BPS V.14, Nº 28, 12/07/2019",https://www.anac.gov.br/assuntos/legislacao/legislacao-1/boletim-de-pessoal/2019/28/bps-no-28-de-12-de-julho-de-2019.pdf,Anexo I - Memória de Cálculo - Reajuste Tarifário - GRU,https://www.anac.gov.br/assuntos/legislacao/legislacao-1/boletim-de-pessoal/2019/28/anexo-i-memoria-de-calculo-reajuste-tarifario-gru
12/07/2019,"BPS V.14, Nº 28, 12/07/2019",https://www.anac.gov.br/assuntos/legislacao/legislacao-1/boletim-de-pessoal/2019/28/bps-no-28-de-12-de-julho-de-2019.pdf,Anexo II - Memória de Cálculo - Reajuste Tarifário - ASGA,https://www.anac.gov.br/assuntos/legislacao/legislacao-1/boletim-de-pessoal/2019/28/anexo-ii-memoria-de-calculo-reajuste-tarifario-asga
12/07/2019,"BPS V.14, Nº 28, 12/07/2019",https://www.anac.gov.br/assuntos/legislacao/legislacao-1/boletim-de-pessoal/2019/28/bps-no-28-de-12-de-julho-de-2019.pdf,"Anexo III - Anexo à Portaria nº 1796/STI, de 11 de junho de 2019",https://www.anac.gov.br/assuntos/legislacao/legislacao-1/boletim-de-pessoal/2019/28/anexo-iii-anexo-a-portaria-no-1796-sti-de-11-de-junho-de-2019
12/07/2019,"BPS V.14, Nº 28, 12/07/2019",https://www.anac.gov.br/assuntos/legislacao/legislacao-1/boletim-de-pessoal/2019/28/bps-no-28-de-12-de-julho-de-2019.pdf,"Anexo IV - Edital nº 43/SGP, de 12 de julho de 2019",https://www.anac.gov.br/assuntos/legislacao/legislacao-1/boletim-de-pessoal/2019/28/anexo-iv-edital-no-43-sgp-de-12-de-julho-de-2019
08/07/2019,"BPS V.14, Nº 27 S1, 08/07/2019",https://www.anac.gov.br/assuntos/legislacao/legislacao-1/boletim-de-pessoal/2019/27s1/bps-no-27-s1-de-8-de-julho-de-2019.pdf,Anexo I - IS nº 141-006 Revisão A,https://www.anac.gov.br/assuntos/legislacao/legislacao-1/boletim-de-pessoal/2019/27s1/anexo-i-is-no-141-006-revisao-a
08/07/2019,"BPS V.14, Nº 27 S1, 08/07/2019",https://www.anac.gov.br/assuntos/legislacao/legislacao-1/boletim-de-pessoal/2019/27s1/bps-no-27-s1-de-8-de-julho-de-2019.pdf,Anexo II - IS nº 141-005 Revisão A,https://www.anac.gov.br/assuntos/legislacao/legislacao-1/boletim-de-pessoal/2019/27s1/anexo-ii-is-no-141-005-revisao-a
08/07/2019,"BPS V.14, Nº 27 S1, 08/07/2019",https://www.anac.gov.br/assuntos/legislacao/legislacao-1/boletim-de-pessoal/2019/27s1/bps-no-27-s1-de-8-de-julho-de-2019.pdf,Anexo III - IS nº 61-006 Revisão E,https://www.anac.gov.br/assuntos/legislacao/legislacao-1/boletim-de-pessoal/2019/27s1/anexo-iii-is-no-61-006-revisao-e
05/07/2019,"BPS V.14, Nº 27, 05/07/2019",https://www.anac.gov.br/assuntos/legislacao/legislacao-1/boletim-de-pessoal/2019/27/bps-no-27-de-5-de-julho-de-2019.pdf,"Anexo I - Instrução Normativa nº 139, de 4 de julho de 2019",https://www.anac.gov.br/assuntos/legislacao/legislacao-1/boletim-de-pessoal/2019/27/anexo-i-instrucao-normativa-no-139-de-4-de-julho-de-2019
05/07/2019,"BPS V.14, Nº 27, 05/07/2019",https://www.anac.gov.br/assuntos/legislacao/legislacao-1/boletim-de-pessoal/2019/27/bps-no-27-de-5-de-julho-de-2019.pdf,Anexo II - MPR-SRA-015-R01,https://www.anac.gov.br/assuntos/legislacao/legislacao-1/boletim-de-pessoal/2019/27/anexo-ii-mpr-sra-015-r01
05/07/2019,"BPS V.14, Nº 27, 05/07/2019",https://www.anac.gov.br/assuntos/legislacao/legislacao-1/boletim-de-pessoal/2019/27/bps-no-27-de-5-de-julho-de-2019.pdf,Anexo III - CEF RBAC nº 153,https://www.anac.gov.br/assuntos/legislacao/legislacao-1/boletim-de-pessoal/2019/27/anexo-iii-cef-rbac-no-153
05/07/2019,"BPS V.14, Nº 27, 05/07/2019",https://www.anac.gov.br/assuntos/legislacao/legislacao-1/boletim-de-pessoal/2019/27/bps-no-27-de-5-de-julho-de-2019.pdf,"Anexo IV - Anexo à Portaria nº 1872/SGP, de 19 de junho de 2019",https://www.anac.gov.br/assuntos/legislacao/legislacao-1/boletim-de-pessoal/2019/27/anexo-iv-anexo-a-portaria-no-1872-sgp-de-19-de-junho-de-2019
05/07/2019,"BPS V.14, Nº 27, 05/07/2019",https://www.anac.gov.br/assuntos/legislacao/legislacao-1/boletim-de-pessoal/2019/27/bps-no-27-de-5-de-julho-de-2019.pdf,Anexo V - Progressão e Promoção de Servidores,https://www.anac.gov.br/assuntos/legislacao/legislacao-1/boletim-de-pessoal/2019/27/anexo-v-progressao-e-promocao-de-servidores
05/07/2019,"BPS V.14, Nº 27, 05/07/2019",https://www.anac.gov.br/assuntos/legislacao/legislacao-1/boletim-de-pessoal/2019/27/bps-no-27-de-5-de-julho-de-2019.pdf,Anexo VI - Relação de Movimentações Internas,https://www.anac.gov.br/assuntos/legislacao/legislacao-1/boletim-de-pessoal/2019/27/anexo-vi-relacao-de-movimentacoes-internas
01/07/2019,"BPS V.14, Nº 26 S1, 01/07/2019",https://www.anac.gov.br/assuntos/legislacao/legislacao-1/boletim-de-pessoal/2019/26s1/bps-no-26-s1-de-1o-de-julho-de-2019.pdf,"Anexo I - Instrução Normativa nº 138, de 26 de junho de 2019",https://www.anac.gov.br/assuntos/legislacao/legislacao-1/boletim-de-pessoal/2019/26s1/anexo-i-instrucao-normativa-no-138-de-26-de-junho-de-2019
01/07/2019,"BPS V.14, Nº 26 S1, 01/07/2019",https://www.anac.gov.br/assuntos/legislacao/legislacao-1/boletim-de-pessoal/2019/26s1/bps-no-26-s1-de-1o-de-julho-de-2019.pdf,Anexo II - IS nº 61.15-001 Revisão D,https://www.anac.gov.br/assuntos/legislacao/legislacao-1/boletim-de-pessoal/2019/26s1/anexo-ii-is-no-61-15-001-revisao-d
28/06/2019,"BPS V.14, Nº 26, 28/06/2019",https://www.anac.gov.br/assuntos/legislacao/legislacao-1/boletim-de-pessoal/2019/26/bps-no-26-de-28-de-junho-de-2019.pdf,Anexo I - Plano de Comunicação - Auditoria Interna,https://www.anac.gov.br/assuntos/legislacao/legislacao-1/boletim-de-pessoal/2019/26/anexo-i-plano-de-comunicacao-auditoria-interna
28/06/2019,"BPS V.14, Nº 26, 28/06/2019",https://www.anac.gov.br/assuntos/legislacao/legislacao-1/boletim-de-pessoal/2019/26/bps-no-26-de-28-de-junho-de-2019.pdf,Anexo II - Manual Teórico do PGQM,https://www.anac.gov.br/assuntos/legislacao/legislacao-1/boletim-de-pessoal/2019/26/anexo-ii-manual-teorico-do-pgqm
28/06/2019,"BPS V.14, Nº 26, 28/06/2019",https://www.anac.gov.br/assuntos/legislacao/legislacao-1/boletim-de-pessoal/2019/26/bps-no-26-de-28-de-junho-de-2019.pdf,Anexo III - MPR-AUD-007-R00,https://www.anac.gov.br/assuntos/legislacao/legislacao-1/boletim-de-pessoal/2019/26/anexo-iii-mpr-aud-007-r00
28/06/2019,"BPS V.14, Nº 26, 28/06/2019",https://www.anac.gov.br/assuntos/legislacao/legislacao-1/boletim-de-pessoal/2019/26/bps-no-26-de-28-de-junho-de-2019.pdf,Anexo IV - MPR-AUD-008-R00,https://www.anac.gov.br/assuntos/legislacao/legislacao-1/boletim-de-pessoal/2019/26/anexo-iv-mpr-aud-008-r00
28/06/2019,"BPS V.14, Nº 26, 28/06/2019",https://www.anac.gov.br/assuntos/legislacao/legislacao-1/boletim-de-pessoal/2019/26/bps-no-26-de-28-de-junho-de-2019.pdf,Anexo V - IS nº 142-003 Revisão A,https://www.anac.gov.br/assuntos/legislacao/legislacao-1/boletim-de-pessoal/2019/26/anexo-v-is-no-142-003-revisao-a
